id,filename,citation
665703,http:##www.cs.indiana.edu#l#www#ftp#pierce#ideals.ps.gz,"[Abadi et al., 1991] <author> Abadi, M., Pierce, B., and Plotkin, G. </author> <year> (1991). </year> <title> Faithful ideal models for recursive polymorphic types. </title> <journal> International Journal of Foundations of Computer Science, </journal> <volume> 2(1) </volume> <pages> 1-21. </pages>"
665703,http:##www.research.digital.com#SRC#personal#Martin_Abadi#Papers#ideal-main.ps,"[Abadi et al., 1991] <author> Abadi, M., Pierce, B., and Plotkin, G. </author> <year> (1991). </year> <title> Faithful ideal models for recursive polymorphic types. </title> <journal> International Journal of Foundations of Computer Science, </journal> <volume> 2(1) </volume> <pages> 1-21. </pages>"
665822,http:##www.cs.jhu.edu#~sullivan#verifsort.ps,"[9] <author> Bright, J., Sullivan, G., Masson, G. </author> <title> ""A formally verifiable sorting certifier,"" </title> <institution> Department of Computer Science Technical Report TR 94/95-1, Johns Hopkins University, Baltimore, Maryland, </institution> <year> 1994. </year>"
665838,http:##www.cs.jhu.edu#~sullivan#datastruct.ps,"[2] <author> G. F. Sullivan and G. M. </author> <title> Masson, ""Certification trails for data structures,"" </title> <booktitle> in Digest of the 1991 Fault Tolerant Computing Symposium. </booktitle> <year> 1991, </year> <pages> pp. 240-247, </pages> <publisher> IEEE Computer Society Press. </publisher>"
665838,http:##www.cs.jhu.edu#~sullivan#itc93.ps,"[2] <author> G. F. Sullivan and G. M. </author> <title> Masson, ""Certification trails for data structures,"" </title> <booktitle> in Digest of the 1991 Fault Tolerant Computing Symposium. </booktitle> <year> 1991, </year> <pages> pp. 240-247, </pages> <publisher> IEEE Computer Society Press. </publisher>"
665891,http:##www.cs.jhu.edu#~sullivan#ftcs94mpq.ps,"[8] <author> Jonathon Bright and Gregory F. Sullivan. </author> <title> Checking mergeable priority queues. </title> <booktitle> In Digest of the 1994 International Symposium on Fault-Tolerant Computing, </booktitle> <month> June </month> <year> 1994, </year> <note> to appear. </note>"
666008,ftp:##ftp.cs.ucsd.edu#pub#team#diffusionclocksync.ps.Z,"[CAS] <author> F. Cristian, H. Aghili, and R. </author> <title> Strong, ""Clock Synchronization in the Presence of Omission and Performance Faults, and Processor Joins,"" </title> <booktitle> 16th International Conference on Fault-Tolerant Computing, </booktitle> <address> Vienna, Austria, </address> <year> 1986. </year>"
666287,ftp:##ftp.cs.ucsd.edu#pub#team#optimalInternalClockSync.ps.Z,"[8] <author> F. Cristian and C. </author> <title> Fetzer. Fault-tolerant external clock synchronization. </title> <booktitle> In Proceedings of the 15th International Conference on Distributed Systems, </booktitle> <address> Vancouver, Canada, </address> <month> May </month> <year> 1995. </year>"
666583,ftp:##ftp.cs.ucsd.edu#pub#team#ondemand.ps.Z,"[3] <author> G. Alvarez, F. Cristian, and S. Mishra. </author> <title> On-demand asynchronous atomic broadcast. </title> <booktitle> In Proc. of the 5th IFIP Working Conf. on Dependable Computing for Critical Applications, </booktitle> <month> Sep. </month> <year> 1995. </year>"
666610,ftp:##ftp.cs.ucsd.edu#pub#team#cesiumicdcs.ps.Z,"[2] <author> G. Alvarez and F. Cristian. </author> <title> A centralized failure injection environment for the validation of distributed fault-tolerant protocols. </title> <type> UCSD TR CS95-458, </type> <month> Nov. </month> <year> 1995. </year> <note> ftp:// cs.ucsd.edu/ pub/ galvarez/ papers/ failsim.ps.Z. </note>"
666610,http:##www.cs.indiana.edu#l#www#classes#b649#papers#cesiumicdcs.ps.gz,"[2] <author> G. Alvarez and F. Cristian. </author> <title> A centralized failure injection environment for the validation of distributed fault-tolerant protocols. </title> <type> UCSD TR CS95-458, </type> <month> Nov. </month> <year> 1995. </year> <note> ftp:// cs.ucsd.edu/ pub/ galvarez/ papers/ failsim.ps.Z. </note>"
666621,ftp:##rtcl.eecs.umich.edu#outgoing#sdawson#csesaw94.ps.gz,"[9] <author> S. Dawson, F. Jahanian, T. Mitton, and T. Tung. </author> <title> Testing of fault-tolerant and real-time distributed systems via protocol fault injection. </title> <booktitle> In Proc. of the 26th Int\'l Symp. on Fault-Tolerant Computing, </booktitle> <pages> pages 404-14, </pages> <month> June </month> <year> 1996. </year>"
666621,ftp:##rtcl.eecs.umich.edu#outgoing#sdawson#ftcs26.ps.gz,"[9] <author> S. Dawson, F. Jahanian, T. Mitton, and T. Tung. </author> <title> Testing of fault-tolerant and real-time distributed systems via protocol fault injection. </title> <booktitle> In Proc. of the 26th Int\'l Symp. on Fault-Tolerant Computing, </booktitle> <pages> pages 404-14, </pages> <month> June </month> <year> 1996. </year>"
666625,ftp:##rtcl.eecs.umich.edu#outgoing#sjhan#doctor.ps.Z,"[8] <author> Han, S., Rosenberg, H., Shin, K. DOCTOR: </author> <title> An IntegrateD SOftware Fault InjeCTiOn EnviRonment. </title> <type> Technical Report, MICE 192, </type> <institution> University of Michigan. </institution> <month> (December </month> <year> 1993). </year>"
666625,http:##www.eecs.umich.edu#~sjhan#ipds95.ps,"[8] <author> Han, S., Rosenberg, H., Shin, K. DOCTOR: </author> <title> An IntegrateD SOftware Fault InjeCTiOn EnviRonment. </title> <type> Technical Report, MICE 192, </type> <institution> University of Michigan. </institution> <month> (December </month> <year> 1993). </year>"
666657,ftp:##ftp.cs.ucsd.edu#pub#team#datumisca.ps.Z,"[1] <author> G. Alvarez, W. Burkhard, and F. Cristian. </author> <title> Tolerating multiple failures in raid architectures with optimal storage and uniform declustering. </title> <type> Technical report CS96-500, </type> <institution> UCSD-CSE, </institution> <month> November </month> <year> 1996. </year> <note> Also available by anonymous ftp from elm.ucsd.edu/pub/galvarez/datum.ps.Z. </note>"
666679,http:##www.cs.indiana.edu#l#www#classes#b649#papers#membtest.ps.gz,"[1] <author> G. Alvarez and F. Cristian. </author> <title> Simulation-based test of fault-tolerant group membership services. </title> <booktitle> In Proc. of the 12th Annual Conf. on Computer Assurance, </booktitle> <month> Jun. </month> <year> 1997. </year>"
666796,ftp:##ftp.cs.uu.nl#pub#RUU#CS#techreps#CS-1994#1994-39.ps.gz,"[1] <author> P. Agarwal, J. Matousek, and O. Schwarzkopf. </author> <title> Computingmany faces in arrangements of lines and segments. </title> <booktitle> In Proc. 10th Annu. ACM Sympos. </booktitle> <institution> Comput. Geom., </institution> <year> 1994. </year>"
666852,http:##www.cs.ucsd.edu#users#mitchell#lcpc97.springer.ps.gz,"[1] <author> Nicholas Mitchell, Larry Carter, Jeanne Ferrante, and Karin Hogstedt, </author> <title> ""Quantifying the multi-level nature of tiling interactions,"" </title> <type> Tech. Rep. </type> <institution> CS97-531, UCSD, Computer Science and Engineering Department, </institution> <month> Mar. </month> <year> 1997. </year>"
666862,http:##csg-www.lcs.mit.edu:8001#Users#vivek#ps#SaGH96.ps,"26. <author> Vivek Sarkar, Guang R. Gao, and Shaohua Han. </author> <title> Locality analysis for distributed shared-memory multiprocessors. </title> <booktitle> In Proceedings of the Fourth International Workshop on Languages and Compilers for Parallel Computing, </booktitle> <year> 1996. </year>"
666871,http:##www.math.tau.ac.il#~megiddo#psfiles#loglog.ps.gz,"[3] <author> M. Ajtai and N. Megiddo. </author> <title> A deterministic poly(log log n)-time n-processor algorithm for linear programming in fixed dimension. </title> <booktitle> In Proc. 24th Annu. ACM Sympos. Theory Comput., </booktitle> <pages> 327-338, </pages> <year> 1992. </year>"
666875,http:##www.cs.jhu.edu#~goodrich#pubs#seg.ps,"[7] <author> N. M. Amato, M. T. Goodrich, and E. A. Ramos. </author> <title> Computing faces in segment and simplex arrangements. </title> <booktitle> In Proc. 27th Annu. ACM Sympos. Theory Comput., </booktitle> <pages> 672-682, </pages> <year> 1995. </year>"
666875,http:##www.cs.tamu.edu#research#robotics#Amato#Papers#stoc95-cr.ps.gz,"[7] <author> N. M. Amato, M. T. Goodrich, and E. A. Ramos. </author> <title> Computing faces in segment and simplex arrangements. </title> <booktitle> In Proc. 27th Annu. ACM Sympos. Theory Comput., </booktitle> <pages> 672-682, </pages> <year> 1995. </year>"
666971,http:##now.cs.berkeley.edu#clumps#pmh.ps,"[ACF93] <author> B. Alpern, L. Carter and J. Ferrante, </author> <title> ""Modeling Parallel Computers as Memory Hierarchies,"" Proceedings, Programming Models for Massively Parallel Computers (September, </title> <year> 1993). </year>"
667045,http:##www.eecs.umich.edu#~bradc#papers#bradc_icmas98rd.ps,"[4] <author> Bradley J. Clement, Edmund H. Durfee. </author> <title> Scheduling High-Level Tasks Among Cooperative Agents, </title> <note> http://www.eecs.umich.edu/~bradc/papers , Rev. </note> <month> Apr. </month> <year> 1998. </year>"
667045,http:##www.eecs.umich.edu#~bradc#papers#oralqual.ps,"[4] <author> Bradley J. Clement, Edmund H. Durfee. </author> <title> Scheduling High-Level Tasks Among Cooperative Agents, </title> <note> http://www.eecs.umich.edu/~bradc/papers , Rev. </note> <month> Apr. </month> <year> 1998. </year>"
667066,http:##www.cs.ucsd.edu#users#goguen#ps#subs.ps.gz,"[Goguen 1988] <author> Goguen, J.A., </author> <title> What is unification? A categorical view of substitution, equation, and solution, </title> <type> Tech. Rep. </type> <institution> CSLI-88-124, Centerfor Study of Languages and Information, </institution> <year> 1988. </year>"
667070,http:##www.cs.ucsd.edu#users#goguen#ps#recon.ps.gz,"[9] <author> Joseph Goguen. </author> <title> Requirements engineering as the reconciliation of social and technical issues. </title> <editor> In Jirotka and Goguen, editors, </editor> <booktitle> Requirements Engineering: Social and Technical Issues, </booktitle> <pages> pages 165-200. </pages> <publisher> Academic Press, </publisher> <year> 1994. </year>"
667071,http:##www.cs.ucsd.edu#users#goguen#ps#sti.ps.gz,"[9] <author> Joseph Goguen. </author> <title> Towards a social, ethical theory of information. </title> <editor> In Geoffrey Bowker, Les Gasser, Leigh Star, and William Turner, editors, </editor> <booktitle> Social Science, Technical Systems and Cooperative Work: Beyond the Great Divide, </booktitle> <pages> pages 27-56. </pages> <publisher> Erlbaum, </publisher> <year> 1997. </year>"
667074,http:##www.cs.ucsd.edu#users#goguen#ps#ase97.ps.gz,"[80] <author> Joseph Goguen, Kai Lin, Akira Mori, Grigore Ro~su, and Akiyoshi Sato. </author> <title> Distributed cooperative formal methods tools. </title> <editor> In Michael Lowry, editor, </editor> <booktitle> Proceedings, Automated Software Engineering, </booktitle> <pages> pages 55-62. </pages> <publisher> IEEE, </publisher> <address> 1997. Lake Tahoe CA, </address> <month> 3-5 November </month> <year> 1997. </year> <month> 21 </month>"
667074,http:##www.cs.ucsd.edu#users#goguen#ps#icse98.ps.gz,"[80] <author> Joseph Goguen, Kai Lin, Akira Mori, Grigore Ro~su, and Akiyoshi Sato. </author> <title> Distributed cooperative formal methods tools. </title> <editor> In Michael Lowry, editor, </editor> <booktitle> Proceedings, Automated Software Engineering, </booktitle> <pages> pages 55-62. </pages> <publisher> IEEE, </publisher> <address> 1997. Lake Tahoe CA, </address> <month> 3-5 November </month> <year> 1997. </year> <month> 21 </month>"
667076,http:##www.cs.ucsd.edu#users#goguen#ps#edissues.ps.gz,"[9] <author> Joseph Goguen and Grant Malcolm. </author> <title> Algebraic Semantics of Imperative Programs. MIT Press, </title> <note> to appear 1996. 15 </note>"
667077,http:##www.cs.ucsd.edu#users#goguen#ps#ha.ps.gz,"[8] <author> Joseph Goguen and Grant Malcolm. </author> <title> A hidden agenda. </title> <type> Technical Report CS97-538, UCSD, </type> <institution> Dept. Computer Science & Eng., </institution> <month> May </month> <year> 1997. </year>"
667077,http:##www.cs.ucsd.edu#users#goguen#ps#hherb.ps.gz,"[8] <author> Joseph Goguen and Grant Malcolm. </author> <title> A hidden agenda. </title> <type> Technical Report CS97-538, UCSD, </type> <institution> Dept. Computer Science & Eng., </institution> <month> May </month> <year> 1997. </year>"
667078,http:##www.cs.ucsd.edu#users#goguen#ps#tat97.ps.gz,"[8] <author> Joseph Goguen, Akira Mori, and Kai Lin. </author> <title> Algebraic semiotics, ProofWebs and distributed cooperative proving. </title> <editor> In Yves Bartot, editor, </editor> <booktitle> Proceedings, User Interfaces for Theorem Provers, </booktitle> <pages> pages 25-34. </pages> <institution> INRIA, 1997. Sophia Antipolis, </institution> <month> 1-2 September </month> <year> 1997. </year>"
667223,http:##www.cs.cornell.edu#home#kleinber#geom92.ps,"[20] <author> D.P. Huttenlocher, K. Kedem, and J. Kleinberg, </author> <title> ""On dynamic Voronoi diagrams and the minimum Hausdorff distance for point sets under Euclidean motion in the plane"" Proc. </title> <booktitle> 8th ACM Symp. on Comp. Geom., </booktitle> <year> 1992, </year> <pages> 110-119. </pages>"
667322,http:##www.cs.ucsd.edu#users#goguen#ps#icre96.ps.gz,"[8] <author> Joseph Goguen. </author> <title> Formality and informality in requirements engineering. </title> <booktitle> In Proceedings, International Conference on Requirements Engineering, </booktitle> <pages> pages 102-108. </pages> <publisher> IEEE Computer Society, </publisher> <month> April </month> <year> 1996. </year>"
667329,http:##www.cs.ucsd.edu#users#goguen#ps#will.ps.gz,"[9] <author> Joseph Goguen and William Tracz. </author> <title> An implementation-oriented semantics for module composition, 1997. </title> <type> Draft manuscript. </type>"
667331,http:##www.cs.ucsd.edu#users#goguen#ps#coh.ps.gz,[17] <author> Grigore Ro~su and Joseph Goguen. </author> <title> Behavioral congruent deduction. </title> <note> Submitted for publication. </note>
667331,http:##www.cs.ucsd.edu#users#grosu#ps#bhc.ps.gz,[17] <author> Grigore Ro~su and Joseph Goguen. </author> <title> Behavioral congruent deduction. </title> <note> Submitted for publication. </note>
667450,http:##www.cs.ucsd.edu#users#goguen#ps#modalg.ps.gz,"[8] <author> Razvan Diaconescu, Joseph Goguen, and Petros Stefaneas. </author> <title> Logical support for modularisation. </title> <editor> In Gerard Huet and Gordon Plotkin, editors, </editor> <booktitle> Logical Environments, </booktitle> <pages> pages 83-130. </pages> <address> Cambridge, </address> <year> 1993. </year> <title> Proceedings of a Workshop held in Edinburgh, </title> <address> Scotland, </address> <month> May </month> <year> 1991. </year>"
667484,http:##www.cs.ucsd.edu#users#goguen#ps#hyper.ps.gz,"[8] <author> Joseph Goguen. Hyperprogramming: </author> <title> A formal approach to software environments. </title> <booktitle> In Proceedings, Symposium on Formal Approaches to Software Environment Technology. Joint System Development Corporation, </booktitle> <address> Tokyo, Japan, </address> <month> January </month> <year> 1990. </year>"
667491,http:##www.cs.ucsd.edu#users#goguen#ps#sheaf.ps.gz,"[62] <author> Joseph Goguen. </author> <title> Sheaf semantics for concurrent interacting objects. </title> <booktitle> Mathematical Structures in Computer Science, </booktitle> <volume> 11 </volume> <pages> 159-191, </pages> <year> 1992. </year>"
